Time,Source,Destination,Protocol,Length,Info
0.171875,81.131.67.131,85.96.110.115,UDP,61,41730  >  6346 Len=19
15.205078,81.131.67.131,82.216.238.111,UDP,61,41730  >  28046 Len=19
48.727539,81.131.67.131,83.193.215.103,UDP,50,41730  >  6346 Len=8
39.875,81.131.67.131,81.244.90.24,UDP,61,41730  >  6346 Len=19
45.421875,81.131.67.131,212.195.108.125,UDP,50,41730  >  6346 Len=8
9.470703,81.131.67.131,62.203.155.212,UDP,61,41730  >  6346 Len=19
22.783203,81.131.67.131,84.99.71.2,UDP,61,41730  >  6346 Len=19
0.0,193.63.53.155,224.1.2.3,UDP,70,1976  >  6003 Len=28
3.201909,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
44.22168,81.131.67.131,195.130.143.128,UDP,61,41730  >  6346 Len=19
25.876953,81.131.67.131,83.112.25.172,UDP,61,41730  >  6346 Len=19
43.196289,81.131.67.131,62.34.123.244,UDP,61,41730  >  6346 Len=19
915.221684,192.168.137.1,255.255.255.255,UDP,56,62334  >  3289 Len=14
5.004715,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
48.407227,81.131.67.131,81.244.90.24,UDP,61,41730  >  6346 Len=19
48.672852,83.193.215.103,81.131.67.131,UDP,61,6346  >  41730 Len=19
39.796875,81.131.67.131,220.239.6.3,UDP,61,41730  >  6346 Len=19
32.422203,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,63257  >  3702 Len=624
15.319336,81.131.67.131,81.168.245.157,UDP,50,41730  >  6346 Len=8
73.351585,192.168.137.147,239.255.255.250,UDP,666,52891  >  3702 Len=624
154.345349,192.168.137.147,239.255.255.250,UDP,666,55472  >  3702 Len=624
13.044922,81.131.67.131,212.195.108.125,UDP,54,41730  >  6346 Len=12
55.151368,81.131.67.131,80.144.139.239,UDP,61,41730  >  6346 Len=19
7.342703,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
29.168946,81.131.67.131,62.195.221.46,UDP,349,41730  >  6346 Len=307
46.438477,81.131.67.131,65.30.55.121,UDP,54,41730  >  6346 Len=12
467.886012,192.168.137.1,255.255.255.255,UDP,56,60346  >  3289 Len=14
44.979982,192.168.137.147,239.255.255.250,UDP,666,60946  >  3702 Len=624
44.28418,81.131.67.131,200.64.114.14,UDP,329,41730  >  6346 Len=287
47.516602,81.131.67.131,82.253.34.137,UDP,61,41730  >  6347 Len=19
8.345703,81.131.67.131,172.177.184.179,UDP,61,41730  >  6346 Len=19
25.876953,81.131.67.131,195.14.223.213,UDP,61,41730  >  6346 Len=19
1.848363,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
12.861328,81.131.67.131,80.185.105.19,UDP,61,41730  >  6346 Len=19
8.871972,193.63.53.155,224.1.2.3,UDP,717,1976  >  6003 Len=675
78.999008,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,58319  >  3702 Len=624
17.454102,81.131.67.131,84.98.242.226,UDP,61,41730  >  6346 Len=19
23.844727,218.86.72.220,81.131.67.131,UDP,50,36389  >  41730 Len=8
6.703125,81.131.67.131,80.57.230.242,UDP,61,41730  >  6346 Len=19
48.021394,192.168.137.147,239.255.255.250,UDP,666,60946  >  3702 Len=624
5.180461,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
17.563477,81.131.67.131,85.216.130.151,UDP,61,41730  >  5180 Len=19
118.296863,192.168.137.147,239.255.255.250,UDP,666,53623  >  3702 Len=624
47.766602,24.11.146.28,81.131.67.131,UDP,50,17342  >  41730 Len=8
7.568185,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
46.329102,81.131.67.131,139.168.32.121,UDP,61,41730  >  6346 Len=19
27.876953,81.131.67.131,81.106.187.198,UDP,50,41730  >  15651 Len=8
43.169922,81.131.67.131,212.195.108.125,UDP,54,41730  >  6346 Len=12
21.641602,81.131.67.131,24.43.167.12,UDP,61,41730  >  6346 Len=19
15.080078,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
1386.463199,192.168.137.1,255.255.255.255,UDP,56,58925  >  3289 Len=14
86.337767,192.168.137.147,239.255.255.250,UDP,666,58320  >  3702 Len=624
0.0,81.131.67.131,82.122.176.117,UDP,50,41730  >  11326 Len=8
46.407227,81.131.67.131,80.171.9.79,UDP,61,41730  >  6346 Len=19
6.217585,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
5.132695,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
60.632779,192.168.137.147,239.255.255.250,UDP,666,57689  >  3702 Len=624
6.130706,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
46.469727,81.131.67.131,213.96.20.254,UDP,61,41730  >  6347 Len=19
22.094727,81.131.67.131,81.247.65.177,UDP,61,41730  >  6346 Len=19
17.171875,60.224.255.117,81.131.67.131,UDP,50,40682  >  41730 Len=8
56.189453,81.131.67.131,83.112.25.172,UDP,61,41730  >  6346 Len=19
11.720703,81.131.67.131,213.224.41.203,UDP,61,41730  >  6346 Len=19
5.395303,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
39.921875,81.131.67.131,83.203.140.221,UDP,61,41730  >  6346 Len=19
31.427735,81.131.67.131,82.42.241.166,UDP,550,41730  >  31391 Len=508
20.438477,81.131.67.131,85.135.146.10,UDP,61,41730  >  6346 Len=19
3.421875,81.131.67.131,193.251.185.169,UDP,61,41730  >  6346 Len=19
10.28125,62.179.21.139,81.131.67.131,UDP,74,6346  >  6348 Len=32
888.7461,192.168.137.1,255.255.255.255,UDP,56,52225  >  3289 Len=14
40.296875,81.131.67.131,24.11.146.28,UDP,50,41730  >  17342 Len=8
16.438477,81.131.67.131,24.109.212.31,UDP,61,41730  >  6346 Len=19
14.064453,81.131.67.131,85.135.146.10,UDP,61,41730  >  6346 Len=19
42.109375,81.131.67.131,172.186.173.245,UDP,61,41730  >  6346 Len=19
147.550507,192.168.137.147,239.255.255.250,UDP,666,55472  >  3702 Len=624
6.039284,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
7.118014,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
0.230174,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
49.554688,81.131.67.131,202.133.203.254,UDP,61,41730  >  6346 Len=19
95.766077,192.168.137.147,239.255.255.250,UDP,666,53615  >  3702 Len=624
9.671875,69.11.56.178,81.131.67.131,UDP,61,6346  >  41730 Len=19
858.640511,192.168.137.1,255.255.255.255,UDP,56,64967  >  3289 Len=14
20.173828,83.199.63.178,81.131.67.131,UDP,50,6346  >  41730 Len=8
2.34375,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
6.395326,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
56.59323,192.168.137.1,255.255.255.255,UDP,56,50216  >  3289 Len=14
9.953125,60.240.56.21,81.131.67.131,UDP,61,6346  >  41730 Len=19
4.367966,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
1716.700367,192.168.137.1,255.255.255.255,UDP,56,56166  >  3289 Len=14
3.4375,81.131.67.131,81.133.140.169,UDP,61,41730  >  6346 Len=19
3.788839,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
3.023189,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
9.455078,81.131.67.131,82.10.189.102,UDP,61,41730  >  6346 Len=19
13.814453,213.224.41.203,81.131.67.131,UDP,50,6346  >  41730 Len=8
47.500977,81.131.67.131,65.43.223.20,UDP,61,41730  >  6346 Len=19
6.195313,81.131.67.131,81.161.144.10,UDP,61,41730  >  6346 Len=19
4.224385,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
26.970703,81.131.67.131,85.96.110.115,UDP,61,41730  >  6346 Len=19
26.923828,81.131.67.131,172.177.184.179,UDP,61,41730  >  6346 Len=19
7.069179,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
51.446289,84.194.251.70,81.131.67.131,UDP,61,6346  >  41730 Len=19
20.470419,192.168.2.6,224.0.1.129,UDP,86,42319  >  42319 Len=44
10.048828,83.53.165.235,81.131.67.131,UDP,54,6346  >  41730 Len=12
11.751953,81.131.67.131,80.125.99.71,UDP,61,41730  >  6346 Len=19
16.004858,193.63.53.155,224.1.2.3,UDP,66,1976  >  6003 Len=24
11.736328,81.131.67.131,65.43.223.20,UDP,61,41730  >  6346 Len=19
27.861328,81.106.187.198,81.131.67.131,UDP,61,15651  >  41730 Len=19
57.220703,81.131.67.131,81.247.65.177,UDP,61,41730  >  6346 Len=19
2.742909,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
25.923828,81.131.67.131,218.72.89.80,UDP,61,41730  >  6346 Len=19
55.465821,24.11.146.28,81.131.67.131,UDP,54,17342  >  41730 Len=12
594.722176,192.168.137.1,255.255.255.255,UDP,56,51936  >  3289 Len=14
22.705078,81.131.67.131,219.52.36.71,UDP,110,41730  >  39218 Len=68
53.044102,192.168.137.147,239.255.255.250,UDP,666,51063  >  3702 Len=624
52.969727,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
81.043024,192.168.137.147,239.255.255.250,UDP,666,58320  >  3702 Len=624
14.173828,81.131.67.131,60.224.255.117,UDP,61,41730  >  40682 Len=19
0.630682,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
52.922852,81.131.67.131,81.161.144.10,UDP,61,41730  >  6346 Len=19
8.376953,81.131.67.131,207.216.13.37,UDP,61,41730  >  6346 Len=19
6.71875,81.131.67.131,62.238.23.14,UDP,61,41730  >  6346 Len=19
5.857613,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
2.375,81.131.67.131,81.11.204.41,UDP,526,41730  >  6346 Len=484
0.375,81.131.67.131,81.56.116.170,UDP,50,41730  >  6346 Len=8
18.266602,81.131.67.131,139.55.21.35,UDP,428,41730  >  63346 Len=386
95.813244,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,53616  >  3702 Len=624
19.399414,83.237.44.108,81.131.67.131,UDP,50,6346  >  41730 Len=8
15.189453,81.131.67.131,81.161.144.10,UDP,61,41730  >  6346 Len=19
6.083795,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
3.4375,81.131.67.131,84.56.231.176,UDP,61,41730  >  6346 Len=19
117.651689,192.168.137.147,239.255.255.250,UDP,666,53623  >  3702 Len=624
0.796875,81.131.67.131,172.177.184.179,UDP,61,41730  >  6346 Len=19
26.986328,81.131.67.131,84.148.18.126,UDP,61,41730  >  6346 Len=19
18.193388,193.63.53.155,224.1.2.3,UDP,66,1976  >  6003 Len=24
46.360352,81.131.67.131,82.238.153.198,UDP,61,41730  >  6346 Len=19
20.548828,81.131.67.131,62.203.155.212,UDP,61,41730  >  6346 Len=19
173.954037,192.168.137.1,255.255.255.255,UDP,56,50859  >  3289 Len=14
1305.977084,192.168.137.1,255.255.255.255,UDP,56,62073  >  3289 Len=14
42.21875,81.131.67.131,82.44.146.72,UDP,61,41730  >  34087 Len=19
28.048828,81.131.67.131,83.203.140.221,UDP,61,41730  >  6346 Len=19
89.513795,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,55446  >  3702 Len=624
18.250977,81.131.67.131,82.92.21.6,UDP,61,41730  >  6346 Len=19
35.641602,81.131.67.131,83.116.155.57,UDP,61,41730  >  6346 Len=19
90.70816,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,55446  >  3702 Len=624
40.234375,24.11.146.28,81.131.67.131,UDP,50,17342  >  41730 Len=8
21.579102,81.131.67.131,62.205.109.173,UDP,61,41730  >  6346 Len=19
117.872229,192.168.137.147,239.255.255.250,UDP,666,53623  >  3702 Len=624
0.725307,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
51.797852,81.131.67.131,80.185.105.19,UDP,61,41730  >  6346 Len=19
848.502744,192.168.137.1,255.255.255.255,UDP,56,64967  >  3289 Len=14
0.78125,81.131.67.131,62.193.101.150,UDP,61,41730  >  6346 Len=19
48.454102,81.131.67.131,83.132.177.64,UDP,61,41730  >  6346 Len=19
8.106315,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
17.532227,81.131.67.131,84.148.18.126,UDP,61,41730  >  6346 Len=19
16.157227,81.131.67.131,65.30.55.121,UDP,50,41730  >  6346 Len=8
1.082719,193.63.53.155,224.1.2.3,UDP,70,1976  >  6003 Len=28
7.431469,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
4.53125,81.131.67.131,68.220.65.107,UDP,550,41730  >  41229 Len=508
14.912757,193.63.53.155,224.1.2.3,UDP,66,1976  >  6003 Len=24
69.564728,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,52892  >  3702 Len=624
4.599389,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
52.860352,81.131.67.131,82.238.153.198,UDP,61,41730  >  6346 Len=19
7.383622,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
39.796875,81.131.67.131,84.248.196.113,UDP,61,41730  >  6346 Len=19
1777.527873,192.168.137.1,255.255.255.255,UDP,56,56179  >  3289 Len=14
58.376953,81.131.67.131,81.241.94.212,UDP,61,41730  >  6346 Len=19
3.428464,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
104.355291,192.168.137.147,239.255.255.250,UDP,666,53619  >  3702 Len=624
25.970703,81.131.67.131,220.239.6.3,UDP,61,41730  >  6346 Len=19
39.859375,81.131.67.131,213.10.213.50,UDP,61,41730  >  6346 Len=19
0.578125,81.131.67.131,84.159.23.80,UDP,50,41730  >  62082 Len=8
1.21875,81.131.67.131,80.171.9.79,UDP,61,41730  >  6346 Len=19
52.681614,192.168.137.147,239.255.255.250,UDP,666,51063  >  3702 Len=624
0.15625,81.131.67.131,207.216.13.37,UDP,61,41730  >  6346 Len=19
10.626953,81.131.67.131,139.55.21.35,UDP,428,41730  >  63346 Len=386
18.688477,81.131.67.131,24.11.146.28,UDP,50,41730  >  17342 Len=8
31.206003,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,63257  >  3702 Len=624
1.176475,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
2.391378,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
16.25,81.131.67.131,83.132.177.64,UDP,61,41730  >  6346 Len=19
4.866002,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
22.751953,81.131.67.131,24.109.212.31,UDP,61,41730  >  6346 Len=19
0.860091,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
36.204102,80.57.189.205,81.131.67.131,UDP,50,37582  >  41730 Len=8
143.541702,192.168.137.1,255.255.255.255,UDP,56,56498  >  3289 Len=14
35.672852,81.131.67.131,80.144.139.239,UDP,61,41730  >  6346 Len=19
17.267877,192.168.2.6,224.0.0.107,UDP,96,42319  >  42319 Len=54
17.422852,81.131.67.131,81.106.187.198,UDP,61,41730  >  6346 Len=19
19.642578,81.131.67.131,81.106.187.198,UDP,50,41730  >  15644 Len=8
0.703125,81.131.67.131,24.43.167.12,UDP,61,41730  >  6346 Len=19
17.579102,81.131.67.131,211.26.30.182,UDP,50,41730  >  1807 Len=8
103.284447,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,53620  >  3702 Len=624
31.362305,81.131.67.131,69.4.150.232,UDP,61,41730  >  6346 Len=19
4.687285,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
4.415794,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
3.517337,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
55.177735,81.131.67.131,200.158.81.150,UDP,61,41730  >  6346 Len=19
21.063477,81.131.67.131,139.168.32.121,UDP,61,41730  >  6346 Len=19
26.986328,81.131.67.131,201.137.214.74,UDP,61,41730  >  6346 Len=19
16.150391,81.131.67.131,195.130.143.128,UDP,61,41730  >  6346 Len=19
56.408203,81.131.67.131,84.104.246.32,UDP,50,41730  >  10608 Len=8
39.859375,81.131.67.131,145.53.47.136,UDP,61,41730  >  6346 Len=19
11.830078,81.131.67.131,82.171.96.179,UDP,61,41730  >  6346 Len=19
118.42282,fe80::a8f9:bf90:88d5:7c62,ff02::c,UDP,686,53624  >  3702 Len=624
21.641602,81.131.67.131,81.161.144.10,UDP,61,41730  >  6346 Len=19
58.376953,81.131.67.131,82.171.96.179,UDP,61,41730  >  6346 Len=19
23.033203,81.131.67.131,61.87.54.192,UDP,50,41730  >  6346 Len=8
3.453125,81.131.67.131,62.205.109.173,UDP,61,41730  >  6346 Len=19
8.689453,81.131.67.131,69.227.71.60,UDP,75,6348  >  6346 Len=33
16.21875,81.131.67.131,82.10.189.102,UDP,61,41730  >  6346 Len=19
9.0625,68.214.31.233,81.131.67.131,UDP,50,37459  >  41730 Len=8
3.335694,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
16.125977,84.98.242.226,81.131.67.131,UDP,61,62573  >  41730 Len=19
148.854071,192.168.137.147,239.255.255.250,UDP,666,55472  >  3702 Len=624
5.274212,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
35.610352,81.131.67.131,82.171.96.179,UDP,61,41730  >  6346 Len=19
564.709113,192.168.137.1,255.255.255.255,UDP,56,54914  >  3289 Len=14
19.125977,62.194.192.129,81.131.67.131,UDP,50,6346  >  41730 Len=8
35.563477,81.131.67.131,84.156.173.210,UDP,61,41730  >  6346 Len=19
95.641612,192.168.137.147,239.255.255.250,UDP,666,53615  >  3702 Len=624
16.485352,81.131.67.131,83.237.103.61,UDP,61,41730  >  6346 Len=19
23.876953,81.131.67.131,81.106.187.198,UDP,61,41730  >  6346 Len=19
20.422852,81.131.67.131,83.116.155.57,UDP,61,41730  >  6346 Len=19
5.046875,81.131.67.131,80.171.9.79,UDP,61,41730  >  6346 Len=19
37.767578,81.131.67.131,24.11.146.28,UDP,54,41730  >  17342 Len=12
23.329102,81.131.67.131,84.84.15.199,UDP,518,41730  >  15492 Len=476
898.883404,192.168.137.1,255.255.255.255,UDP,56,52225  >  3289 Len=14
2488.38071,192.168.137.1,255.255.255.255,UDP,56,49157  >  3289 Len=14
20.485352,81.131.67.131,218.86.72.220,UDP,61,41730  >  36389 Len=19
1.26737,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
50.734375,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
21.079102,81.131.67.131,213.54.85.41,UDP,61,41730  >  6346 Len=19
37.798828,81.131.67.131,69.4.150.232,UDP,61,41730  >  6346 Len=19
1736.975491,192.168.137.1,255.255.255.255,UDP,56,56171  >  3289 Len=14
4.823458,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
